Customer,Date,Product,Speed,Traffic,Service,Province,City,Duration_month
خالی,1401/04/15,TDLTE,40960,20480,TDLTE,فارس,جهرم,1
خالی,1401/04/22,TDLTE,40960,20480,TDLTE,خراسان رضوی,مشهد,1
خالی,1401/05/02,TDLTE,40960,20480,TDLTE,خراسان رضوی,مشهد,1
خالی,1401/04/07,TDLTE,40960,46080,TDLTE,البرز,کرج,1
خالی,1401/04/01,TDLTE,40960,102400,TDLTE,خوزستان,بندر ماهشهر,1
خالی,1401/04/11,TDLTE,40960,102400,TDLTE,ایلام,ایلام,1
خالی,1401/05/02,TDLTE,40960,102400,TDLTE,قزوین,قزوین,1
خالی,1401/04/30,TDLTE,40960,51200,TDLTE,اصفهان,اصفهان,3
خالی,1401/04/13,TDLTE,40960,39254,TDLTE,البرز,کرج,6
خالی,1401/05/06,TDLTE,40960,39254,TDLTE,البرز,کرج,6
خالی,1401/06/09,TDLTE,40960,39254,TDLTE,آذربایجان شرقی,تبریز,6
خالی,1401/04/07,TDLTE,40960,42667,TDLTE,البرز,کرج,12
خالی,1401/04/29,TDLTE,40960,42667,TDLTE,اصفهان,اصفهان,12
خالی,1401/05/20,TDLTE,40960,42667,TDLTE,البرز,کرج,12
خالی,1401/05/31,شاهین,20480,215040,VDSL,تهران,تهران,12
خالی,1401/05/31,شاهین,20480,215040,VDSL,تهران,تهران,12
خالی,1401/05/31,شاهین,20480,215040,VDSL,تهران,تهران,12
خالی,1401/06/09,شاهین,30720,322560,VDSL,گیلان,رشت,3
خالی,1401/06/09,شاهین,51200,483840,VDSL,تهران,پردیس,1
خالی,1401/06/09,شاهین,51200,483840,VDSL,تهران,پردیس,3
خالی,1401/06/07,چیتا,20480,268800,FTTH,گیلان,رشت,1
خالی,1401/05/22,چیتا,20480,268800,FTTH,هرمزگان,کیش,3
خالی,1401/06/07,چیتا,51200,591360,FTTH,گیلان,رشت,1
خالی,1401/04/18,چیتا,51200,591360,FTTH,خوزستان,اهواز,3
خالی,1401/04/20,چیتا,51200,591360,FTTH,خوزستان,اهواز,3
خالی,1401/05/11,چیتا,51200,591360,FTTH,هرمزگان,کیش,12
خالی,1401/05/02,ترنج,4096,80640,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/06,ترنج,4096,80640,ADSL,تهران,پردیس,1
خالی,1401/05/06,ترنج,4096,80640,ADSL,تهران,پردیس,1
خالی,1401/05/22,ترنج,4096,80640,ADSL,تهران,پردیس,1
خالی,1401/06/10,ترنج,4096,80640,ADSL,تهران,پردیس,1
خالی,1401/06/12,ترنج,4096,80640,ADSL,تهران,پردیس,1
خالی,1401/05/27,ترنج,4096,80640,ADSL,تهران,پردیس,12
خالی,1401/04/08,ترنج,16384,322560,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/09,ترنج,16384,322560,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/11,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/11,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/11,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/12,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/13,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/14,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/14,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/14,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/15,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/15,ترنج,16384,322560,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/16,ترنج,16384,322560,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/04/18,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/18,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/20,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/23,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/24,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/24,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/24,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/25,ترنج,16384,322560,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/25,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/29,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/04/30,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/31,ترنج,16384,322560,ADSL,البرز,ماهدشت,1
خالی,1401/05/01,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/02,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/04,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/04,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/04,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/05,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/05,ترنج,16384,322560,ADSL,البرز,شهرک ابریشم,1
خالی,1401/05/08,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/09,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/09,ترنج,16384,322560,ADSL,خوزستان,قلعه سحر,1
خالی,1401/05/12,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/18,ترنج,16384,322560,ADSL,فارس,شیراز,1
خالی,1401/05/18,ترنج,16384,322560,ADSL,فارس,شهرجدیدصدرا,1
خالی,1401/05/19,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/19,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/19,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/22,ترنج,16384,322560,ADSL,لرستان,خرم آباد,1
خالی,1401/05/22,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/22,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/22,ترنج,16384,322560,ADSL,اصفهان,مجلسی,1
خالی,1401/05/23,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/24,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/24,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/24,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/25,ترنج,16384,322560,ADSL,اصفهان,بهارستان,1
خالی,1401/05/26,ترنج,16384,322560,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/26,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/27,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/27,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/27,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/27,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/27,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/29,ترنج,16384,322560,ADSL,اصفهان,فولاد شهر,1
خالی,1401/05/29,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/30,ترنج,16384,322560,ADSL,البرز,شهرک ابریشم,1
خالی,1401/05/31,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/05/31,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/01,ترنج,16384,322560,ADSL,گیلان,رشت,1
خالی,1401/06/02,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/02,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/05,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/06,ترنج,16384,322560,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/10,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/12,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/12,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/12,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/13,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/13,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/13,ترنج,16384,322560,ADSL,البرز,شهرک ابریشم,1
خالی,1401/06/15,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/15,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/15,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/15,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/15,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/16,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/16,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/16,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/20,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/20,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/20,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/22,ترنج,16384,322560,ADSL,تهران,پردیس,1
خالی,1401/06/23,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/31,ترنج,16384,322560,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/06,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/06,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/07,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/09,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/09,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/11,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/13,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/16,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/21,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/22,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/22,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/23,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/23,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/26,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/04/30,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/01,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/01,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/02,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/05,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/06,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/08,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/19,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/19,ترنج,16384,322560,ADSL,تهران,تهران,3
خالی,1401/05/22,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/22,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/24,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/29,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/05/31,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/02,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/06,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/07,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/08,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/09,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/09,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/13,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/14,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/14,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/14,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/16,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/16,ترنج,16384,322560,ADSL,تهران,پردیس,3
خالی,1401/06/21,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/02,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/04/11,ترنج,16384,322560,ADSL,البرز,شهرک ابریشم,6
خالی,1401/04/18,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/04/18,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/05/02,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/05/05,ترنج,16384,322560,ADSL,فارس,شیراز,6
خالی,1401/05/08,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/05/10,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/05/18,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/05/18,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/06/08,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/06/13,ترنج,16384,322560,ADSL,آذربایجان شرقی,سهند,6
خالی,1401/06/13,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/06/20,ترنج,16384,322560,ADSL,تهران,پردیس,6
خالی,1401/06/27,ترنج,16384,322560,ADSL,فارس,شهرجدیدصدرا,6
خالی,1401/04/05,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/04/20,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/04/22,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/04/25,ترنج,16384,322560,ADSL,گیلان,رشت,12
خالی,1401/04/28,ترنج,16384,322560,ADSL,اصفهان,بهارستان,12
خالی,1401/05/02,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/05/05,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/05/22,ترنج,16384,322560,ADSL,البرز,شهر جدید هشتگرد,12
خالی,1401/05/26,ترنج,16384,322560,ADSL,هرمزگان,بندرعباس,12
خالی,1401/06/19,ترنج,16384,322560,ADSL,تهران,پردیس,12
خالی,1401/04/07,نارنج,512,1076,ADSL,تهران,تهران,3
خالی,1401/04/07,نارنج,512,1076,ADSL,تهران,تهران,3
خالی,1401/05/01,نارنج,1024,2151,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/04/01,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/02,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/04,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/05,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/06,ترنج,8192,161280,ADSL,اصفهان,فولاد شهر,1
خالی,1401/04/07,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/08,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/09,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/11,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/13,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/15,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/15,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/16,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/16,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/16,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/20,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/20,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/20,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/21,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/21,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/04/23,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/04/23,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/24,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,1
خالی,1401/04/25,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/28,ترنج,8192,161280,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/04/29,ترنج,8192,161280,ADSL,گیلان,رشت,1
خالی,1401/04/29,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/04/30,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/01,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/02,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/02,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/04,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/05/08,ترنج,8192,161280,ADSL,آذربایجان غربی,ارومیه,1
خالی,1401/05/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/09,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/12,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/12,ترنج,8192,161280,ADSL,البرز,ماهدشت,1
خالی,1401/05/13,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/13,ترنج,8192,161280,ADSL,البرز,نظر آباد,1
خالی,1401/05/18,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/19,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/05/19,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/29,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/29,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/30,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/30,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/31,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/05/31,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/01,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/02,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/02,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/02,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/02,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/02,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/03,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/05,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/05,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/05,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/06,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/06,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/06,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/06,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/06,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/07,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/08,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/09,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/12,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,1
خالی,1401/06/12,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/12,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/13,ترنج,8192,161280,ADSL,گیلان,رشت,1
خالی,1401/06/14,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/14,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/14,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/14,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/15,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/15,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/16,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/16,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/16,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/19,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/20,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/20,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/21,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/22,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,1
خالی,1401/06/22,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/22,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/22,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/23,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/23,ترنج,8192,161280,ADSL,تهران,پردیس,1
خالی,1401/06/27,ترنج,8192,161280,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/06/28,ترنج,8192,161280,ADSL,آذربایجان شرقی,تبریز,1
خالی,1401/04/01,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/04,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,3
خالی,1401/04/05,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/06,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/09,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/09,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/12,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/13,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/18,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/21,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/04/21,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/04/30,ترنج,8192,161280,ADSL,خوزستان,قلعه سحر,3
خالی,1401/05/02,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/04,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/04,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/04,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/04,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/05/05,ترنج,8192,161280,ADSL,البرز,شهرک ابریشم,3
خالی,1401/05/08,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/08,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/08,ترنج,8192,161280,ADSL,آذربایجان شرقی,سهند,3
خالی,1401/05/09,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/05/09,ترنج,8192,161280,ADSL,فارس,شهرجدیدصدرا,3
خالی,1401/05/10,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/05/10,ترنج,8192,161280,ADSL,تهران,پردیس,3
خالی,1401/05/10,ترنج,8192,161280,ADSL,فارس,شهرجدیدصدرا,3
خالی,1401/05/12,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/12,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/05/12,ترنج,8192,161280,ADSL,تهران,رودهن,3
خالی,1401/05/13,ترنج,8192,161280,ADSL,البرز,شهر جدید هشتگرد,3
